CustomerID,Cluster,Segment
14722.0,3,Low-Value Segment
14723.0,1,At-Risk Customer
14725.0,0,Potential Loyalist
14727.0,1,At-Risk Customer
14729.0,0,Potential Loyalist
14730.0,0,Potential Loyalist
14731.0,1,At-Risk Customer
14732.0,1,At-Risk Customer
14733.0,2,High-Value Segment
14735.0,1,At-Risk Customer
14737.0,1,At-Risk Customer
14738.0,1,At-Risk Customer
14739.0,1,At-Risk Customer
14740.0,0,Potential Loyalist
14741.0,1,At-Risk Customer
14744.0,1,At-Risk Customer
14745.0,1,At-Risk Customer
14747.0,1,At-Risk Customer
14748.0,1,At-Risk Customer
14752.0,3,Low-Value Segment
14753.0,3,Low-Value Segment
14754.0,1,At-Risk Customer
14755.0,1,At-Risk Customer
14756.0,3,Low-Value Segment
14757.0,3,Low-Value Segment
14758.0,1,At-Risk Customer
14759.0,1,At-Risk Customer
14760.0,1,At-Risk Customer
14761.0,1,At-Risk Customer
14762.0,1,At-Risk Customer
14764.0,3,Low-Value Segment
14765.0,3,Low-Value Segment
14766.0,1,At-Risk Customer
14768.0,3,Low-Value Segment
14769.0,1,At-Risk Customer
14770.0,1,At-Risk Customer
14772.0,3,Low-Value Segment
14775.0,1,At-Risk Customer
14776.0,1,At-Risk Customer
14777.0,1,At-Risk Customer
14778.0,1,At-Risk Customer
14779.0,1,At-Risk Customer
14780.0,3,Low-Value Segment
14782.0,1,At-Risk Customer
14784.0,1,At-Risk Customer
14785.0,3,Low-Value Segment
14788.0,3,Low-Value Segment
14789.0,3,Low-Value Segment
14790.0,1,At-Risk Customer
14792.0,3,Low-Value Segment
14793.0,3,Low-Value Segment
14794.0,1,At-Risk Customer
14795.0,3,Low-Value Segment
14796.0,1,At-Risk Customer
14798.0,1,At-Risk Customer
14799.0,3,Low-Value Segment
14800.0,0,Potential Loyalist
14801.0,0,Potential Loyalist
14803.0,1,At-Risk Customer
14804.0,3,Low-Value Segment
14805.0,1,At-Risk Customer
14806.0,3,Low-Value Segment
14808.0,0,Potential Loyalist
14810.0,1,At-Risk Customer
14813.0,1,At-Risk Customer
14815.0,3,Low-Value Segment
14816.0,1,At-Risk Customer
14817.0,1,At-Risk Customer
14818.0,1,At-Risk Customer
14819.0,1,At-Risk Customer
14820.0,3,Low-Value Segment
14821.0,1,At-Risk Customer
14823.0,3,Low-Value Segment
14824.0,3,Low-Value Segment
14825.0,1,At-Risk Customer
14828.0,2,High-Value Segment
14829.0,1,At-Risk Customer
14830.0,3,Low-Value Segment
14834.0,1,At-Risk Customer
14836.0,3,Low-Value Segment
14837.0,3,Low-Value Segment
14840.0,1,At-Risk Customer
14841.0,1,At-Risk Customer
14842.0,1,At-Risk Customer
14844.0,0,Potential Loyalist
14847.0,3,Low-Value Segment
14849.0,1,At-Risk Customer
14850.0,1,At-Risk Customer
14851.0,1,At-Risk Customer
14852.0,1,At-Risk Customer
14853.0,1,At-Risk Customer
14854.0,1,At-Risk Customer
14855.0,3,Low-Value Segment
14856.0,3,Low-Value Segment
14857.0,3,Low-Value Segment
14859.0,1,At-Risk Customer
14860.0,2,High-Value Segment
14861.0,3,Low-Value Segment
14862.0,3,Low-Value Segment
14863.0,3,Low-Value Segment
14865.0,1,At-Risk Customer
14866.0,1,At-Risk Customer
14867.0,1,At-Risk Customer
14868.0,1,At-Risk Customer
14869.0,0,Potential Loyalist
14870.0,1,At-Risk Customer
14871.0,1,At-Risk Customer
14873.0,1,At-Risk Customer
14875.0,1,At-Risk Customer
14878.0,1,At-Risk Customer
14880.0,1,At-Risk Customer
14881.0,3,Low-Value Segment
14882.0,3,Low-Value Segment
14883.0,1,At-Risk Customer
14885.0,3,Low-Value Segment
14886.0,1,At-Risk Customer
14887.0,3,Low-Value Segment
14888.0,1,At-Risk Customer
14889.0,1,At-Risk Customer
14890.0,1,At-Risk Customer
14891.0,3,Low-Value Segment
14893.0,3,Low-Value Segment
14894.0,3,Low-Value Segment
14895.0,1,At-Risk Customer
14896.0,1,At-Risk Customer
14897.0,1,At-Risk Customer
14898.0,1,At-Risk Customer
14901.0,1,At-Risk Customer
14902.0,3,Low-Value Segment
14903.0,0,Potential Loyalist
14904.0,3,Low-Value Segment
14905.0,1,At-Risk Customer
14907.0,1,At-Risk Customer
14908.0,3,Low-Value Segment
14910.0,3,Low-Value Segment
14911.0,1,At-Risk Customer
14912.0,1,At-Risk Customer
14913.0,1,At-Risk Customer
14915.0,1,At-Risk Customer
14916.0,1,At-Risk Customer
14918.0,3,Low-Value Segment
14920.0,1,At-Risk Customer
14921.0,0,Potential Loyalist
14923.0,3,Low-Value Segment
14924.0,1,At-Risk Customer
14929.0,3,Low-Value Segment
14930.0,2,High-Value Segment
14931.0,1,At-Risk Customer
14932.0,1,At-Risk Customer
14934.0,1,At-Risk Customer
14935.0,1,At-Risk Customer
14936.0,0,Potential Loyalist
14937.0,3,Low-Value Segment
14944.0,1,At-Risk Customer
14946.0,3,Low-Value Segment
14947.0,3,Low-Value Segment
14948.0,1,At-Risk Customer
14950.0,3,Low-Value Segment
14951.0,3,Low-Value Segment
14952.0,1,At-Risk Customer
14953.0,3,Low-Value Segment
14954.0,0,Potential Loyalist
14957.0,1,At-Risk Customer
14958.0,1,At-Risk Customer
14959.0,1,At-Risk Customer
14960.0,3,Low-Value Segment
14961.0,1,At-Risk Customer
14962.0,1,At-Risk Customer
14963.0,3,Low-Value Segment
14964.0,1,At-Risk Customer
14965.0,0,Potential Loyalist
14966.0,3,Low-Value Segment
14967.0,3,Low-Value Segment
14968.0,3,Low-Value Segment
14971.0,0,Potential Loyalist
14972.0,3,Low-Value Segment
14973.0,1,At-Risk Customer
14974.0,3,Low-Value Segment
14975.0,3,Low-Value Segment
14976.0,1,At-Risk Customer
14978.0,1,At-Risk Customer
14981.0,1,At-Risk Customer
14984.0,3,Low-Value Segment
14985.0,1,At-Risk Customer
14987.0,1,At-Risk Customer
14988.0,1,At-Risk Customer
14995.0,1,At-Risk Customer
14997.0,3,Low-Value Segment
14998.0,1,At-Risk Customer
15000.0,0,Potential Loyalist
15002.0,1,At-Risk Customer
15004.0,0,Potential Loyalist
15005.0,1,At-Risk Customer
15006.0,0,Potential Loyalist
15007.0,3,Low-Value Segment
15009.0,0,Potential Loyalist
15010.0,3,Low-Value Segment
15012.0,0,Potential Loyalist
15014.0,3,Low-Value Segment
15016.0,3,Low-Value Segment
15017.0,3,Low-Value Segment
15018.0,1,At-Risk Customer
15019.0,0,Potential Loyalist
15021.0,1,At-Risk Customer
15022.0,3,Low-Value Segment
15023.0,1,At-Risk Customer
15024.0,1,At-Risk Customer
15025.0,0,Potential Loyalist
15026.0,1,At-Risk Customer
15027.0,1,At-Risk Customer
15028.0,1,At-Risk Customer
15030.0,1,At-Risk Customer
15031.0,1,At-Risk Customer
15032.0,2,High-Value Segment
15033.0,0,Potential Loyalist
15034.0,1,At-Risk Customer
15035.0,3,Low-Value Segment
15036.0,3,Low-Value Segment
15038.0,1,At-Risk Customer
15039.0,0,Potential Loyalist
15041.0,0,Potential Loyalist
15042.0,1,At-Risk Customer
15043.0,3,Low-Value Segment
15044.0,0,Potential Loyalist
15045.0,1,At-Risk Customer
15046.0,1,At-Risk Customer
15047.0,1,At-Risk Customer
15048.0,1,At-Risk Customer
15049.0,1,At-Risk Customer
15050.0,0,Potential Loyalist
15051.0,3,Low-Value Segment
15052.0,1,At-Risk Customer
15053.0,1,At-Risk Customer
15054.0,0,Potential Loyalist
15057.0,1,At-Risk Customer
15058.0,1,At-Risk Customer
15059.0,1,At-Risk Customer
15060.0,3,Low-Value Segment
15061.0,2,High-Value Segment
15062.0,1,At-Risk Customer
15063.0,1,At-Risk Customer
15065.0,0,Potential Loyalist
15066.0,3,Low-Value Segment
15067.0,1,At-Risk Customer
15068.0,1,At-Risk Customer
15069.0,0,Potential Loyalist
15070.0,1,At-Risk Customer
15071.0,1,At-Risk Customer
15073.0,3,Low-Value Segment
15074.0,3,Low-Value Segment
15075.0,3,Low-Value Segment
15076.0,0,Potential Loyalist
15078.0,1,At-Risk Customer
15079.0,1,At-Risk Customer
15081.0,1,At-Risk Customer
15083.0,1,At-Risk Customer
15087.0,1,At-Risk Customer
15088.0,3,Low-Value Segment
15089.0,0,Potential Loyalist
15090.0,1,At-Risk Customer
15091.0,3,Low-Value Segment
15092.0,1,At-Risk Customer
15093.0,1,At-Risk Customer
15095.0,3,Low-Value Segment
15096.0,3,Low-Value Segment
15097.0,3,Low-Value Segment
15098.0,3,Low-Value Segment
15099.0,3,Low-Value Segment
15100.0,1,At-Risk Customer
15101.0,1,At-Risk Customer
15103.0,3,Low-Value Segment
15104.0,1,At-Risk Customer
15105.0,3,Low-Value Segment
15106.0,1,At-Risk Customer
15107.0,1,At-Risk Customer
15108.0,1,At-Risk Customer
15109.0,1,At-Risk Customer
15110.0,1,At-Risk Customer
15111.0,1,At-Risk Customer
15113.0,2,High-Value Segment
15114.0,1,At-Risk Customer
15115.0,3,Low-Value Segment
15116.0,1,At-Risk Customer
15117.0,1,At-Risk Customer
15118.0,2,High-Value Segment
15119.0,1,At-Risk Customer
15120.0,3,Low-Value Segment
15121.0,1,At-Risk Customer
15122.0,1,At-Risk Customer
15123.0,0,Potential Loyalist
15124.0,3,Low-Value Segment
15125.0,2,High-Value Segment
15127.0,3,Low-Value Segment
15128.0,1,At-Risk Customer
15129.0,1,At-Risk Customer
15130.0,3,Low-Value Segment
15132.0,2,High-Value Segment
15133.0,1,At-Risk Customer
15134.0,1,At-Risk Customer
15135.0,1,At-Risk Customer
15136.0,3,Low-Value Segment
15139.0,1,At-Risk Customer
15140.0,1,At-Risk Customer
15142.0,3,Low-Value Segment
15143.0,1,At-Risk Customer
15144.0,1,At-Risk Customer
15145.0,1,At-Risk Customer
15146.0,0,Potential Loyalist
15147.0,1,At-Risk Customer
15148.0,3,Low-Value Segment
15149.0,3,Low-Value Segment
15150.0,1,At-Risk Customer
15152.0,0,Potential Loyalist
15153.0,3,Low-Value Segment
15154.0,0,Potential Loyalist
15156.0,3,Low-Value Segment
15157.0,2,High-Value Segment
15158.0,3,Low-Value Segment
15159.0,1,At-Risk Customer
15160.0,1,At-Risk Customer
15163.0,3,Low-Value Segment
15164.0,1,At-Risk Customer
15165.0,1,At-Risk Customer
15167.0,1,At-Risk Customer
15168.0,3,Low-Value Segment
15171.0,1,At-Risk Customer
15172.0,1,At-Risk Customer
15174.0,1,At-Risk Customer
15175.0,3,Low-Value Segment
15178.0,1,At-Risk Customer
15179.0,1,At-Risk Customer
15180.0,1,At-Risk Customer
15181.0,1,At-Risk Customer
15182.0,1,At-Risk Customer
15184.0,3,Low-Value Segment
15185.0,3,Low-Value Segment
15186.0,3,Low-Value Segment
15187.0,1,At-Risk Customer
15189.0,1,At-Risk Customer
15192.0,1,At-Risk Customer
15193.0,3,Low-Value Segment
15194.0,1,At-Risk Customer
15195.0,3,Low-Value Segment
15197.0,1,At-Risk Customer
15198.0,3,Low-Value Segment
15199.0,1,At-Risk Customer
15201.0,1,At-Risk Customer
15203.0,1,At-Risk Customer
15204.0,1,At-Risk Customer
15205.0,3,Low-Value Segment
15206.0,1,At-Risk Customer
15208.0,1,At-Risk Customer
15210.0,1,At-Risk Customer
15211.0,1,At-Risk Customer
15212.0,1,At-Risk Customer
15213.0,1,At-Risk Customer
15214.0,1,At-Risk Customer
15215.0,1,At-Risk Customer
15216.0,3,Low-Value Segment
15218.0,1,At-Risk Customer
15219.0,3,Low-Value Segment
15220.0,2,High-Value Segment
15221.0,1,At-Risk Customer
15222.0,1,At-Risk Customer
15223.0,1,At-Risk Customer
15224.0,1,At-Risk Customer
15225.0,1,At-Risk Customer
15226.0,1,At-Risk Customer
15227.0,1,At-Risk Customer
15228.0,1,At-Risk Customer
15230.0,1,At-Risk Customer
15232.0,3,Low-Value Segment
15234.0,1,At-Risk Customer
15235.0,1,At-Risk Customer
15236.0,1,At-Risk Customer
15237.0,0,Potential Loyalist
15238.0,3,Low-Value Segment
15239.0,3,Low-Value Segment
15240.0,1,At-Risk Customer
15241.0,1,At-Risk Customer
15243.0,3,Low-Value Segment
15244.0,1,At-Risk Customer
15245.0,0,Potential Loyalist
15246.0,1,At-Risk Customer
15247.0,3,Low-Value Segment
15249.0,0,Potential Loyalist
15251.0,0,Potential Loyalist
15252.0,3,Low-Value Segment
15253.0,3,Low-Value Segment
15254.0,3,Low-Value Segment
15255.0,3,Low-Value Segment
15256.0,3,Low-Value Segment
15257.0,1,At-Risk Customer
15258.0,1,At-Risk Customer
15260.0,1,At-Risk Customer
15261.0,3,Low-Value Segment
15262.0,1,At-Risk Customer
15263.0,3,Low-Value Segment
15264.0,3,Low-Value Segment
15265.0,0,Potential Loyalist
15266.0,1,At-Risk Customer
15267.0,3,Low-Value Segment
15269.0,3,Low-Value Segment
15270.0,1,At-Risk Customer
15271.0,1,At-Risk Customer
15272.0,3,Low-Value Segment
15274.0,3,Low-Value Segment
15275.0,3,Low-Value Segment
15276.0,3,Low-Value Segment
15277.0,3,Low-Value Segment
15279.0,1,At-Risk Customer
15280.0,3,Low-Value Segment
15281.0,0,Potential Loyalist
15286.0,3,Low-Value Segment
15287.0,3,Low-Value Segment
15288.0,1,At-Risk Customer
15289.0,1,At-Risk Customer
15290.0,1,At-Risk Customer
15291.0,1,At-Risk Customer
15292.0,3,Low-Value Segment
15296.0,0,Potential Loyalist
15297.0,3,Low-Value Segment
15298.0,1,At-Risk Customer
15299.0,2,High-Value Segment
15300.0,3,Low-Value Segment
15301.0,1,At-Risk Customer
15303.0,1,At-Risk Customer
15304.0,1,At-Risk Customer
15306.0,3,Low-Value Segment
15307.0,3,Low-Value Segment
15308.0,1,At-Risk Customer
15311.0,1,At-Risk Customer
15312.0,1,At-Risk Customer
15313.0,3,Low-Value Segment
15314.0,3,Low-Value Segment
15315.0,3,Low-Value Segment
15316.0,1,At-Risk Customer
15318.0,3,Low-Value Segment
15319.0,1,At-Risk Customer
15320.0,3,Low-Value Segment
15321.0,1,At-Risk Customer
15322.0,3,Low-Value Segment
15325.0,3,Low-Value Segment
15326.0,1,At-Risk Customer
15327.0,3,Low-Value Segment
15329.0,1,At-Risk Customer
15330.0,3,Low-Value Segment
15332.0,1,At-Risk Customer
15333.0,1,At-Risk Customer
15334.0,3,Low-Value Segment
15335.0,3,Low-Value Segment
15339.0,1,At-Risk Customer
15341.0,3,Low-Value Segment
15342.0,3,Low-Value Segment
15343.0,3,Low-Value Segment
15344.0,3,Low-Value Segment
15345.0,3,Low-Value Segment
15346.0,1,At-Risk Customer
15347.0,1,At-Risk Customer
15348.0,3,Low-Value Segment
15349.0,0,Potential Loyalist
15350.0,1,At-Risk Customer
15351.0,1,At-Risk Customer
15353.0,1,At-Risk Customer
15355.0,3,Low-Value Segment
15356.0,0,Potential Loyalist
15358.0,1,At-Risk Customer
15360.0,3,Low-Value Segment
15361.0,1,At-Risk Customer
15363.0,1,At-Risk Customer
15364.0,1,At-Risk Customer
15365.0,1,At-Risk Customer
15366.0,1,At-Risk Customer
15367.0,1,At-Risk Customer
15368.0,3,Low-Value Segment
15369.0,3,Low-Value Segment
15370.0,1,At-Risk Customer
15373.0,1,At-Risk Customer
15374.0,3,Low-Value Segment
15376.0,0,Potential Loyalist
15379.0,0,Potential Loyalist
15380.0,1,At-Risk Customer
15381.0,1,At-Risk Customer
15382.0,0,Potential Loyalist
15384.0,1,At-Risk Customer
15385.0,3,Low-Value Segment
15386.0,3,Low-Value Segment
15388.0,1,At-Risk Customer
15389.0,3,Low-Value Segment
15392.0,1,At-Risk Customer
15393.0,1,At-Risk Customer
15394.0,1,At-Risk Customer
15395.0,1,At-Risk Customer
15396.0,3,Low-Value Segment
15397.0,1,At-Risk Customer
15398.0,3,Low-Value Segment
15399.0,3,Low-Value Segment
15400.0,1,At-Risk Customer
15402.0,3,Low-Value Segment
15405.0,3,Low-Value Segment
15406.0,1,At-Risk Customer
15407.0,1,At-Risk Customer
15408.0,1,At-Risk Customer
15410.0,1,At-Risk Customer
15411.0,3,Low-Value Segment
15412.0,3,Low-Value Segment
15414.0,1,At-Risk Customer
15415.0,0,Potential Loyalist
15416.0,0,Potential Loyalist
15417.0,3,Low-Value Segment
15419.0,2,High-Value Segment
15421.0,1,At-Risk Customer
15422.0,1,At-Risk Customer
15423.0,3,Low-Value Segment
15424.0,1,At-Risk Customer
15426.0,0,Potential Loyalist
15427.0,0,Potential Loyalist
15428.0,3,Low-Value Segment
15429.0,0,Potential Loyalist
15432.0,3,Low-Value Segment
15433.0,1,At-Risk Customer
15434.0,1,At-Risk Customer
15435.0,3,Low-Value Segment
15436.0,0,Potential Loyalist
15437.0,1,At-Risk Customer
15438.0,3,Low-Value Segment
15440.0,1,At-Risk Customer
15442.0,1,At-Risk Customer
15443.0,0,Potential Loyalist
15444.0,0,Potential Loyalist
15445.0,1,At-Risk Customer
15447.0,1,At-Risk Customer
15448.0,1,At-Risk Customer
15449.0,1,At-Risk Customer
15450.0,3,Low-Value Segment
15452.0,1,At-Risk Customer
15453.0,3,Low-Value Segment
15454.0,1,At-Risk Customer
15456.0,1,At-Risk Customer
15457.0,0,Potential Loyalist
15458.0,3,Low-Value Segment
15460.0,0,Potential Loyalist
15462.0,3,Low-Value Segment
15463.0,3,Low-Value Segment
15464.0,0,Potential Loyalist
15465.0,1,At-Risk Customer
15466.0,0,Potential Loyalist
15467.0,3,Low-Value Segment
15468.0,1,At-Risk Customer
15469.0,3,Low-Value Segment
15471.0,0,Potential Loyalist
15472.0,0,Potential Loyalist
15473.0,3,Low-Value Segment
15475.0,3,Low-Value Segment
15478.0,3,Low-Value Segment
15480.0,3,Low-Value Segment
15482.0,1,At-Risk Customer
15483.0,0,Potential Loyalist
15484.0,2,High-Value Segment
15485.0,1,At-Risk Customer
15488.0,3,Low-Value Segment
15489.0,1,At-Risk Customer
15491.0,0,Potential Loyalist
15492.0,3,Low-Value Segment
15493.0,0,Potential Loyalist
15494.0,0,Potential Loyalist
15497.0,1,At-Risk Customer
15498.0,1,At-Risk Customer
15500.0,3,Low-Value Segment
15502.0,1,At-Risk Customer
15503.0,0,Potential Loyalist
15504.0,3,Low-Value Segment
15505.0,3,Low-Value Segment
15506.0,0,Potential Loyalist
15507.0,0,Potential Loyalist
15508.0,1,At-Risk Customer
15510.0,1,At-Risk Customer
15511.0,3,Low-Value Segment
15512.0,1,At-Risk Customer
15513.0,1,At-Risk Customer
15514.0,1,At-Risk Customer
15516.0,3,Low-Value Segment
15517.0,1,At-Risk Customer
15518.0,1,At-Risk Customer
15520.0,3,Low-Value Segment
15521.0,1,At-Risk Customer
15522.0,3,Low-Value Segment
15523.0,3,Low-Value Segment
15524.0,3,Low-Value Segment
15525.0,0,Potential Loyalist
15526.0,3,Low-Value Segment
15527.0,1,At-Risk Customer
15528.0,1,At-Risk Customer
15529.0,1,At-Risk Customer
15530.0,0,Potential Loyalist
15532.0,1,At-Risk Customer
15533.0,3,Low-Value Segment
15535.0,1,At-Risk Customer
15537.0,3,Low-Value Segment
15539.0,3,Low-Value Segment
15540.0,3,Low-Value Segment
15541.0,3,Low-Value Segment
15543.0,1,At-Risk Customer
15544.0,1,At-Risk Customer
15545.0,1,At-Risk Customer
15547.0,0,Potential Loyalist
15549.0,0,Potential Loyalist
15550.0,1,At-Risk Customer
15551.0,3,Low-Value Segment
15552.0,1,At-Risk Customer
15553.0,0,Potential Loyalist
15554.0,1,At-Risk Customer
15555.0,2,High-Value Segment
15556.0,3,Low-Value Segment
15557.0,3,Low-Value Segment
15561.0,1,At-Risk Customer
15562.0,1,At-Risk Customer
15563.0,1,At-Risk Customer
15565.0,3,Low-Value Segment
15567.0,3,Low-Value Segment
15568.0,3,Low-Value Segment
15569.0,1,At-Risk Customer
15570.0,1,At-Risk Customer
15571.0,3,Low-Value Segment
15572.0,1,At-Risk Customer
15573.0,0,Potential Loyalist
15574.0,0,Potential Loyalist
15576.0,3,Low-Value Segment
15577.0,1,At-Risk Customer
15578.0,3,Low-Value Segment
15579.0,1,At-Risk Customer
15581.0,1,At-Risk Customer
15582.0,1,At-Risk Customer
15584.0,3,Low-Value Segment
15585.0,3,Low-Value Segment
15587.0,1,At-Risk Customer
15589.0,1,At-Risk Customer
15590.0,1,At-Risk Customer
15592.0,3,Low-Value Segment
15593.0,3,Low-Value Segment
15594.0,1,At-Risk Customer
15596.0,1,At-Risk Customer
15597.0,3,Low-Value Segment
15598.0,3,Low-Value Segment
15599.0,3,Low-Value Segment
15601.0,2,High-Value Segment
15602.0,1,At-Risk Customer
15603.0,3,Low-Value Segment
15604.0,3,Low-Value Segment
15605.0,1,At-Risk Customer
15606.0,1,At-Risk Customer
15607.0,1,At-Risk Customer
15608.0,3,Low-Value Segment
15609.0,3,Low-Value Segment
15610.0,3,Low-Value Segment
15611.0,1,At-Risk Customer
15612.0,3,Low-Value Segment
15615.0,1,At-Risk Customer
15618.0,3,Low-Value Segment
15619.0,3,Low-Value Segment
15620.0,1,At-Risk Customer
15621.0,3,Low-Value Segment
15622.0,1,At-Risk Customer
15623.0,3,Low-Value Segment
15624.0,1,At-Risk Customer
15625.0,1,At-Risk Customer
15626.0,1,At-Risk Customer
15628.0,1,At-Risk Customer
15630.0,1,At-Risk Customer
15632.0,1,At-Risk Customer
15634.0,3,Low-Value Segment
15636.0,1,At-Risk Customer
15637.0,3,Low-Value Segment
15638.0,1,At-Risk Customer
15639.0,3,Low-Value Segment
15640.0,1,At-Risk Customer
15641.0,1,At-Risk Customer
15643.0,1,At-Risk Customer
15644.0,0,Potential Loyalist
15645.0,3,Low-Value Segment
15646.0,1,At-Risk Customer
15648.0,1,At-Risk Customer
15649.0,1,At-Risk Customer
15651.0,1,At-Risk Customer
15652.0,3,Low-Value Segment
15653.0,3,Low-Value Segment
15654.0,3,Low-Value Segment
15655.0,1,At-Risk Customer
15656.0,1,At-Risk Customer
15657.0,3,Low-Value Segment
15658.0,1,At-Risk Customer
15659.0,3,Low-Value Segment
15660.0,1,At-Risk Customer
15661.0,1,At-Risk Customer
15663.0,3,Low-Value Segment
15664.0,1,At-Risk Customer
15665.0,0,Potential Loyalist
15667.0,3,Low-Value Segment
15668.0,1,At-Risk Customer
15669.0,1,At-Risk Customer
15670.0,1,At-Risk Customer
15671.0,1,At-Risk Customer
15673.0,0,Potential Loyalist
15674.0,1,At-Risk Customer
15675.0,1,At-Risk Customer
15676.0,0,Potential Loyalist
15677.0,3,Low-Value Segment
15678.0,3,Low-Value Segment
15679.0,3,Low-Value Segment
15680.0,1,At-Risk Customer
15681.0,1,At-Risk Customer
15683.0,3,Low-Value Segment
15687.0,1,At-Risk Customer
15689.0,1,At-Risk Customer
15690.0,3,Low-Value Segment
15691.0,1,At-Risk Customer
15692.0,3,Low-Value Segment
15694.0,1,At-Risk Customer
15695.0,1,At-Risk Customer
15696.0,1,At-Risk Customer
15699.0,3,Low-Value Segment
15700.0,0,Potential Loyalist
15701.0,0,Potential Loyalist
15703.0,1,At-Risk Customer
15704.0,2,High-Value Segment
15705.0,1,At-Risk Customer
15706.0,3,Low-Value Segment
15707.0,3,Low-Value Segment
15708.0,1,At-Risk Customer
15709.0,1,At-Risk Customer
15712.0,1,At-Risk Customer
15713.0,1,At-Risk Customer
15714.0,3,Low-Value Segment
15716.0,1,At-Risk Customer
15717.0,1,At-Risk Customer
15719.0,0,Potential Loyalist
15720.0,0,Potential Loyalist
15721.0,0,Potential Loyalist
15722.0,1,At-Risk Customer
15723.0,1,At-Risk Customer
15724.0,1,At-Risk Customer
15725.0,3,Low-Value Segment
15727.0,0,Potential Loyalist
15728.0,3,Low-Value Segment
15729.0,1,At-Risk Customer
15730.0,1,At-Risk Customer
15732.0,1,At-Risk Customer
15733.0,1,At-Risk Customer
15734.0,1,At-Risk Customer
15737.0,0,Potential Loyalist
15738.0,1,At-Risk Customer
15739.0,3,Low-Value Segment
15740.0,3,Low-Value Segment
15743.0,3,Low-Value Segment
15744.0,3,Low-Value Segment
15745.0,1,At-Risk Customer
15746.0,3,Low-Value Segment
15747.0,3,Low-Value Segment
15748.0,3,Low-Value Segment
15749.0,2,High-Value Segment
15750.0,1,At-Risk Customer
15752.0,1,At-Risk Customer
15753.0,1,At-Risk Customer
15754.0,1,At-Risk Customer
15755.0,1,At-Risk Customer
15756.0,1,At-Risk Customer
15757.0,1,At-Risk Customer
15758.0,3,Low-Value Segment
15759.0,1,At-Risk Customer
15762.0,3,Low-Value Segment
15763.0,3,Low-Value Segment
15764.0,0,Potential Loyalist
15766.0,3,Low-Value Segment
15768.0,1,At-Risk Customer
15769.0,1,At-Risk Customer
15773.0,3,Low-Value Segment
15774.0,3,Low-Value Segment
15775.0,1,At-Risk Customer
15776.0,3,Low-Value Segment
15777.0,1,At-Risk Customer
15780.0,1,At-Risk Customer
15781.0,1,At-Risk Customer
15782.0,3,Low-Value Segment
15783.0,3,Low-Value Segment
15785.0,1,At-Risk Customer
15786.0,0,Potential Loyalist
15787.0,0,Potential Loyalist
15789.0,1,At-Risk Customer
15790.0,3,Low-Value Segment
15791.0,0,Potential Loyalist
15793.0,1,At-Risk Customer
15795.0,3,Low-Value Segment
15796.0,1,At-Risk Customer
15797.0,1,At-Risk Customer
15799.0,1,At-Risk Customer
15800.0,1,At-Risk Customer
15801.0,3,Low-Value Segment
15802.0,3,Low-Value Segment
15803.0,3,Low-Value Segment
15804.0,3,Low-Value Segment
15805.0,1,At-Risk Customer
15806.0,1,At-Risk Customer
15807.0,3,Low-Value Segment
15808.0,0,Potential Loyalist
15809.0,1,At-Risk Customer
15810.0,1,At-Risk Customer
15811.0,1,At-Risk Customer
15812.0,1,At-Risk Customer
15813.0,1,At-Risk Customer
15814.0,3,Low-Value Segment
15815.0,1,At-Risk Customer
15819.0,1,At-Risk Customer
15820.0,1,At-Risk Customer
15821.0,3,Low-Value Segment
15822.0,1,At-Risk Customer
15823.0,1,At-Risk Customer
15825.0,3,Low-Value Segment
15826.0,3,Low-Value Segment
15827.0,1,At-Risk Customer
15829.0,3,Low-Value Segment
15830.0,3,Low-Value Segment
15831.0,1,At-Risk Customer
15832.0,0,Potential Loyalist
15834.0,1,At-Risk Customer
15835.0,1,At-Risk Customer
15836.0,3,Low-Value Segment
15837.0,3,Low-Value Segment
15838.0,1,At-Risk Customer
15839.0,3,Low-Value Segment
15840.0,3,Low-Value Segment
15841.0,1,At-Risk Customer
15843.0,1,At-Risk Customer
15844.0,3,Low-Value Segment
15845.0,1,At-Risk Customer
15847.0,1,At-Risk Customer
15850.0,0,Potential Loyalist
15852.0,3,Low-Value Segment
15853.0,3,Low-Value Segment
15854.0,1,At-Risk Customer
15855.0,1,At-Risk Customer
15856.0,1,At-Risk Customer
15857.0,3,Low-Value Segment
15858.0,1,At-Risk Customer
15860.0,1,At-Risk Customer
15861.0,0,Potential Loyalist
15862.0,0,Potential Loyalist
15863.0,1,At-Risk Customer
15864.0,1,At-Risk Customer
15865.0,1,At-Risk Customer
15866.0,3,Low-Value Segment
15867.0,1,At-Risk Customer
15869.0,1,At-Risk Customer
15870.0,0,Potential Loyalist
15872.0,0,Potential Loyalist
15874.0,1,At-Risk Customer
15877.0,0,Potential Loyalist
15880.0,0,Potential Loyalist
15881.0,1,At-Risk Customer
15882.0,1,At-Risk Customer
15883.0,3,Low-Value Segment
15885.0,1,At-Risk Customer
15886.0,3,Low-Value Segment
15888.0,3,Low-Value Segment
15889.0,0,Potential Loyalist
15891.0,0,Potential Loyalist
15894.0,1,At-Risk Customer
15895.0,3,Low-Value Segment
15897.0,1,At-Risk Customer
15898.0,0,Potential Loyalist
15899.0,1,At-Risk Customer
15900.0,3,Low-Value Segment
15901.0,3,Low-Value Segment
15903.0,1,At-Risk Customer
15904.0,3,Low-Value Segment
15906.0,1,At-Risk Customer
